1993,3543	42569	
1995,8158	42583	
1998,2764	42179	
2000,736	42191	
2003,1948	41972	
2005,6526	41772	
2008,1096	41955	
2010,5656	41907	
2013,0207	42283	
2015,4749	41945	
2017,9282	41796	
2020,3806	41912	
2022,832	41808	
2025,2826	41507	
2027,7322	41640	
2030,181	41455	
2032,6288	41794	
2035,0758	41452	
2037,5218	41032	
2039,9669	41250	
2042,4112	41805	
2044,8545	40796	
2047,2969	40429	
2049,7384	40298	
2052,179	41272	
2054,6187	40767	
2057,0575	41160	
2059,4954	40824	
2061,9324	41331	
2064,3685	40843	
2066,8037	39816	
2069,238	40107	
2071,6714	40543	
2074,104	40055	
2076,5356	40886	
2078,9663	39995	
2081,3961	39505	
2083,825	39583	
2086,253	40047	
2088,6801	39617	
2091,1063	39752	
2093,5317	39376	
2095,9561	39286	
2098,3796	39105	
2100,8023	39040	
2103,224	39388	
2105,6449	38876	
2108,0648	39414	
2110,4839	39951	
2112,9021	39283	
2115,3194	38650	
2117,7358	38988	
2120,1513	38808	
2122,5659	38587	
2124,9796	38412	
2127,3925	39050	
2129,8044	38750	
2132,2155	38447	
2134,6256	38351	
2137,0349	38800	
2139,4433	38073	
2141,8508	38585	
2144,2574	38267	
2146,6632	37878	
2149,068	38301	
2151,472	37289	
2153,8751	37814	
2156,2773	37077	
2158,6786	37665	
2161,079	37323	
2163,4785	37452	
2165,8772	37649	
2168,275	38012	
2170,6719	37374	
2173,0679	36797	
2175,463	37291	
2177,8573	37086	
2180,2507	37006	
2182,6432	36932	
2185,0348	36910	
2187,4255	36808	
2189,8154	37319	
2192,2044	37234	
2194,5925	36928	
2196,9797	36451	
2199,3661	36854	
2201,7515	36760	
2204,1361	36243	
2206,5199	36313	
2208,9027	36139	
2211,2847	36016	
2213,6658	36546	
2216,046	36212	
2218,4254	35519	
2220,8039	36145	
2223,1815	35552	
2225,5582	35422	
2227,9341	35567	
2230,3091	36093	
2232,6832	35619	
2235,0565	35602	
2237,4288	35957	
2239,8004	35129	
2242,171	35430	
2244,5408	35776	
2246,9097	35063	
2249,2777	34870	
2251,6449	35409	
2254,0112	35336	
2256,3767	34981	
2258,7413	34580	
2261,105	34567	
2263,4678	34539	
2265,8298	34619	
2268,1909	34491	
2270,5512	34682	
2272,9106	34874	
2275,2691	33910	
2277,6268	34630	
2279,9836	34374	
2282,3395	34342	
2284,6946	33763	
2287,0488	33985	
2289,4022	33767	
2291,7547	33966	
2294,1064	33507	
2296,4572	33805	
2298,8071	33141	
2301,1562	33660	
2303,5044	33545	
2305,8517	33729	
2308,1982	33670	
2310,5439	33080	
2312,8887	33321	
2315,2326	33272	
2317,5757	33280	
2319,9179	33026	
2322,2593	33395	
2324,5998	33379	
2326,9394	33349	
2329,2782	32774	
2331,6162	33199	
2333,9533	33024	
2336,2896	32802	
2338,625	33023	
2340,9595	33042	
2343,2932	32169	
2345,6261	32551	
2347,9581	32599	
2350,2892	32702	
2352,6195	32889	
2354,949	32622	
2357,2776	32115	
2359,6054	32742	
2361,9323	32033	
2364,2584	32411	
2366,5836	32583	
2368,908	32767	
2371,2315	31940	
2373,5542	32664	
2375,876	32418	
2378,197	31955	
2380,5172	32272	
2382,8365	32225	
2385,155	31781	
2387,4726	31907	
2389,7894	32052	
2392,1053	31629	
2394,4205	31678	
2396,7347	31511	
2399,0482	31620	
2401,3607	31782	
2403,6725	31591	
2405,9834	31383	
2408,2935	31105	
2410,6027	31239	
2412,9111	30820	
2415,2187	31209	
2417,5254	31312	
2419,8313	31482	
2422,1363	31070	
2424,4406	30586	
2426,7439	30795	
2429,0465	30869	
2431,3482	30881	
2433,6491	30839	
2435,9491	30708	
2438,2484	30668	
2440,5468	30083	
2442,8443	30153	
2445,141	30736	
2447,4369	30225	
2449,732	30124	
2452,0262	30544	
2454,3196	30066	
2456,6122	30589	
2458,9039	29925	
2461,1949	30048	
2463,4849	30000	
2465,7742	30075	
2468,0626	29702	
2470,3503	30017	
2472,637	29676	
2474,923	29686	
2477,2081	29875	
2479,4924	29875	
2481,7759	29422	
2484,0586	29636	
2486,3404	29072	
2488,6214	29043	
2490,9016	29551	
2493,181	29549	
2495,4595	29460	
2497,7373	29461	
2500,0142	29174	
2502,2903	29098	
2504,5655	28861	
2506,84	29290	
2509,1136	29644	
2511,3864	29217	
2513,6584	28943	
2515,9296	29116	
2518,1999	29099	
2520,4695	29053	
2522,7382	29009	
2525,0061	28988	
2527,2732	28734	
2529,5394	28925	
2531,8049	28657	
2534,0696	28949	
2536,3334	28866	
2538,5964	28166	
2540,8586	28576	
2543,12	28779	
2545,3806	28614	
2547,6404	28395	
2549,8993	28542	
2552,1575	28818	
2554,4148	28217	
2556,6713	28515	
2558,927	28226	
2561,1819	27967	
2563,436	28023	
2565,6893	28394	
2567,9418	28024	
2570,1935	28083	
2572,4444	28141	
2574,6944	28278	
2576,9437	27725	
2579,1921	27573	
2581,4398	27866	
2583,6866	27728	
2585,9327	27355	
2588,1779	27831	
2590,4223	27720	
2592,6659	27534	
2594,9088	27652	
2597,1508	27415	
2599,392	27856	
2601,6324	27703	
2603,872	27720	
2606,1109	27345	
2608,3489	26867	
2610,5861	27645	
2612,8225	26877	
2615,0581	27626	
2617,2929	27091	
2619,527	27411	
2621,7602	26654	
2623,9926	27340	
2626,2243	26726	
2628,4551	27179	
2630,6851	26847	
2632,9144	26757	
2635,1428	26544	
2637,3705	26737	
2639,5973	26355	
2641,8234	26522	
2644,0487	26537	
2646,2732	27011	
2648,4969	26580	
2650,7198	26093	
2652,9419	27197	
2655,1632	26498	
2657,3837	26397	
2659,6034	26459	
2661,8224	26209	
2664,0405	26667	
2666,2579	25992	
2668,4745	26256	
2670,6903	26282	
2672,9053	26207	
2675,1195	26408	
2677,3329	26291	
2679,5456	26068	
2681,7574	26390	
2683,9685	26277	
2686,1788	25848	
2688,3883	26345	
2690,597	26145	
2692,8049	26273	
2695,0121	25846	
2697,2185	26013	
2699,424	25487	
2701,6289	25769	
2703,8329	25943	
2706,0361	25592	
2708,2386	25654	
2710,4403	26038	
2712,6412	25498	
2714,8413	26092	
2717,0406	25751	
2719,2392	25839	
2721,437	25312	
2723,634	25590	
2725,8302	25461	
2728,0257	25367	
2730,2204	25241	
2732,4143	24893	
2734,6074	25206	
2736,7997	25284	
2738,9913	25395	
2741,1821	25330	
2743,3722	25190	
2745,5614	25134	
2747,7499	25456	
2749,9376	25397	
2752,1246	24904	
2754,3107	24965	
2756,4961	24968	
2758,6808	24597	
2760,8646	24780	
2763,0477	24982	
2765,23	24918	
2767,4116	24617	
2769,5923	24893	
2771,7724	24682	
2773,9516	24501	
2776,1301	24458	
2778,3078	24851	
2780,4847	24279	
2782,6609	24477	
2784,8363	24549	
2787,011	24187	
2789,1849	24385	
2791,358	24593	
2793,5303	24287	
2795,7019	24441	
2797,8728	24319	
2800,0428	24560	
2802,2121	24439	
2804,3807	24389	
2806,5485	24440	
2808,7155	24572	
2810,8817	24425	
2813,0472	24344	
2815,212	24643	
2817,376	24113	
2819,5392	24711	
2821,7017	24361	
2823,8634	24109	
2826,0243	24296	
2828,1845	24730	
2830,3439	24984	
2832,5026	24450	
2834,6606	24829	
2836,8177	25022	
2838,9741	24401	
2841,1298	24247	
2843,2847	24427	
2845,4389	24304	
2847,5923	24699	
2849,7449	24163	
2851,8968	24181	
2854,048	23851	
2856,1984	24100	
2858,348	24076	
2860,4969	24076	
2862,645	24207	
2864,7924	24183	
2866,9391	23972	
2869,085	23933	
2871,2301	23849	
2873,3745	23950	
2875,5182	23844	
2877,6611	23685	
2879,8032	24134	
2881,9447	23886	
2884,0853	24461	
2886,2253	23829	
2888,3644	23989	
2890,5029	23673	
2892,6406	23828	
2894,7775	23654	
2896,9137	23660	
2899,0492	23988	
2901,1839	23675	
2903,3179	23436	
2905,4511	23320	
2907,5836	23583	
2909,7154	23862	
2911,8464	23317	
2913,9766	23379	
2916,1062	23452	
2918,235	23347	
2920,363	23245	
2922,4904	22827	
2924,6169	22489	
2926,7428	22771	
2928,8679	22927	
2930,9923	22834	
2933,1159	22750	
2935,2388	22461	
2937,361	22622	
2939,4824	22745	
2941,6031	22772	
2943,7231	22441	
2945,8423	22393	
2947,9608	22747	
2950,0786	22614	
2952,1956	22298	
2954,3119	22415	
2956,4275	22308	
2958,5424	21890	
2960,6565	22048	
2962,7698	22280	
2964,8825	21704	
2966,9944	21919	
2969,1056	22139	
2971,2161	21944	
2973,3258	22018	
2975,4349	21830	
2977,5432	21863	
2979,6507	21786	
2981,7576	22061	
2983,8637	21212	
2985,9691	21500	
2988,0737	21563	
2990,1777	21548	
2992,2809	21376	
2994,3834	21339	
2996,4851	21431	
2998,5862	21441	
3000,6865	21570	
3002,7861	21111	
3004,885	21391	
3006,9832	21292	
3009,0806	21607	
3011,1773	21444	
3013,2733	21386	
3015,3686	21329	
3017,4632	20938	
3019,557	21394	
3021,6502	21302	
3023,7426	21154	
3025,8343	21177	
3027,9252	21507	
3030,0155	21395	
3032,1051	21321	
3034,1939	21013	
3036,282	20937	
3038,3694	21208	
3040,4561	21078	
3042,5421	21184	
3044,6274	20811	
3046,7119	20801	
3048,7958	21132	
3050,8789	20746	
3052,9613	20862	
3055,043	20583	
3057,124	21059	
3059,2043	20701	
3061,2839	20930	
3063,3628	20692	
3065,4409	20933	
3067,5184	20893	
3069,5951	20692	
3071,6712	20867	
3073,7465	20661	
3075,8211	20541	
3077,895	20651	
3079,9683	20404	
3082,0408	20495	
3084,1126	20568	
3086,1837	20088	
3088,2541	20342	
3090,3238	20215	
3092,3928	20341	
3094,4611	20466	
3096,5286	20227	
3098,5955	20274	
3100,6617	20362	
3102,7272	19952	
3104,792	20108	
3106,8561	20057	
3108,9195	19775	
3110,9821	20097	
3113,0441	19982	
3115,1054	20061	
3117,166	19795	
3119,2259	19986	
3121,2851	20138	
3123,3436	19966	
3125,4014	19981	
3127,4585	19872	
3129,5149	19798	
3131,5707	19642	
3133,6257	19837	
3135,68	19923	
3137,7337	19629	
3139,7866	19732	
3141,8389	19749	
3143,8904	19562	
3145,9413	20034	
3147,9915	19657	
3150,041	19565	
3152,0898	19628	
3154,1379	19709	
3156,1853	20036	
3158,232	19704	
3160,2781	19670	
3162,3234	19538	
3164,3681	19442	
3166,412	19599	
3168,4553	19497	
3170,4979	19422	
3172,5399	19625	
3174,5811	19437	
3176,6216	19455	
3178,6615	19143	
3180,7007	19330	
3182,7392	19387	
3184,777	19261	
3186,8141	19275	
3188,8506	19342	
3190,8863	19278	
3192,9214	19381	
3194,9558	19247	
3196,9895	19081	
3199,0226	19245	
3201,0549	19283	
3203,0866	19150	
3205,1176	19275	
3207,1479	18975	
3209,1776	18795	
3211,2066	19259	
3213,2348	18718	
3215,2625	18885	
3217,2894	18902	
3219,3157	19163	
3221,3412	19015	
3223,3662	18999	
3225,3904	18887	
3227,4139	19028	
3229,4368	18982	
3231,459	18898	
3233,4806	18856	
3235,5015	18904	
3237,5217	18981	
3239,5412	18916	
3241,56	18846	
3243,5782	18964	
3245,5957	18935	
3247,6126	18565	
3249,6287	18643	
3251,6442	18566	
3253,6591	18457	
3255,6732	18804	
3257,6867	18675	
3259,6996	18703	
3261,7117	18512	
3263,7232	18588	
3265,7341	18885	
3267,7442	18680	
3269,7537	18705	
3271,7626	18527	
3273,7707	18569	
3275,7782	18783	
3277,7851	18520	
3279,7913	18457	
3281,7968	18635	
3283,8016	18472	
3285,8058	18537	
3287,8094	18415	
3289,8122	18421	
3291,8144	18290	
3293,816	18453	
3295,8169	18546	
3297,8171	18213	
3299,8167	18625	
3301,8156	18514	
3303,8139	18554	
3305,8114	18213	
3307,8084	18488	
3309,8047	18230	
3311,8003	18183	
3313,7953	18438	
3315,7896	18407	
3317,7833	18369	
3319,7763	18390	
3321,7686	18182	
3323,7603	18187	
3325,7514	18525	
3327,7418	18275	
3329,7315	18376	
3331,7206	18200	
3333,709	18131	
3335,6968	18259	
3337,684	18284	
3339,6705	18272	
3341,6563	18280	
3343,6415	18325	
3345,626	18272	
3347,6099	18365	
3349,5932	18204	
3351,5758	18309	
3353,5577	18127	
3355,539	18212	
3357,5197	18170	
3359,4997	18165	
3361,479	18233	
3363,4578	18070	
3365,4358	18131	
3367,4133	18205	
3369,3901	18127	
3371,3662	18067	
3373,3417	18024	
3375,3166	17982	
3377,2908	17813	
3379,2644	17902	
3381,2373	18104	
3383,2096	17901	
3385,1813	18141	
3387,1523	17899	
3389,1226	17834	
3391,0924	17994	
3393,0615	17703	
3395,0299	17783	
3396,9978	17737	
3398,9649	17545	
3400,9315	17959	
3402,8974	17696	
3404,8627	17453	
3406,8273	17576	
3408,7913	17826	
3410,7547	17550	
3412,7174	17592	
3414,6795	17762	
3416,641	17519	
3418,6018	17628	
3420,5621	17570	
3422,5216	17527	
3424,4806	17517	
3426,4389	17678	
3428,3966	17556	
3430,3536	17414	
3432,31	17506	
3434,2658	17650	
3436,221	17428	
3438,1755	17592	
3440,1294	17455	
3442,0827	17458	
3444,0353	17562	
3445,9874	17484	
3447,9388	17397	
3449,8895	17314	
3451,8397	17624	
3453,7892	17414	
3455,7381	17417	
3457,6864	17474	
3459,634	17497	
3461,581	17340	
3463,5274	17434	
3465,4732	17409	
3467,4184	17453	
3469,3629	17449	
3471,3068	17279	
3473,2501	17340	
3475,1928	17179	
3477,1348	17384	
3479,0763	17392	
3481,0171	17313	
3482,9573	17135	
3484,8969	17386	
3486,8358	17321	
3488,7742	17591	
3490,7119	17123	
3492,649	17542	
3494,5855	17364	
3496,5214	17188	
3498,4566	17201	
3500,3913	17199	
3502,3253	17275	
3504,2587	17165	
3506,1915	17236	
3508,1237	17034	
3510,0553	17057	
3511,9863	17157	
3513,9167	17200	
3515,8464	17141	
3517,7755	17222	
3519,7041	16821	
3521,632	17114	
3523,5593	17082	
3525,486	17147	
3527,4121	17031	
3529,3375	17002	
3531,2624	17080	
3533,1867	17117	
3535,1103	17184	
3537,0334	17031	
3538,9558	17021	
3540,8777	16979	
3542,7989	17044	
3544,7195	16958	
3546,6396	17007	
3548,559	16914	
3550,4778	17021	
3552,396	16993	
3554,3136	16948	
3556,2306	16854	
3558,147	17059	
3560,0628	16936	
3561,9781	16920	
3563,8927	16925	
3565,8067	16953	
3567,7201	16897	
3569,6329	16767	
3571,5451	17000	
3573,4567	16884	
3575,3677	16729	
3577,2781	16845	
3579,1879	16843	
3581,0972	16965	
3583,0058	16895	
3584,9138	16883	
3586,8212	16822	
3588,7281	16688	
3590,6343	16720	
3592,54	16849	
3594,445	16661	
3596,3495	16802	
3598,2534	16771	
3600,1567	16751	
3602,0593	16732	
3603,9614	16501	
3605,8629	16636	
3607,7639	16773	
3609,6642	16688	
3611,5639	16500	
3613,4631	16694	
3615,3616	16681	
3617,2596	16785	
3619,157	16612	
3621,0538	16909	
3622,95	16827	
3624,8456	16718	
3626,7406	16670	
3628,6351	16521	
3630,5289	16746	
3632,4222	16717	
3634,3149	16631	
3636,207	16522	
3638,0985	16728	
3639,9895	16590	
3641,8798	16722	
3643,7696	16565	
3645,6588	16686	
3647,5474	16519	
3649,4355	16635	
3651,3229	16622	
3653,2098	16564	
3655,0961	16679	
3656,9818	16630	
3658,8669	16681	
3660,7515	16504	
3662,6355	16520	
3664,5189	16565	
3666,4017	16469	
3668,2839	16607	
3670,1656	16529	
3672,0467	16418	
3673,9272	16588	
3675,8071	16514	
3677,6865	16362	
3679,5653	16419	
3681,4435	16536	
3683,3212	16583	
3685,1983	16472	
3687,0748	16318	
3688,9507	16483	
3690,8261	16423	
3692,7008	16522	
3694,5751	16472	
3696,4487	16551	
3698,3218	16441	
3700,1943	16371	
3702,0662	16369	
3703,9376	16326	
3705,8084	16547	
3707,6786	16159	
3709,5483	16299	
3711,4174	16401	
3713,286	16489	
3715,1539	16215	
3717,0213	16304	
3718,8882	16147	
3720,7544	16357	
3722,6202	16379	
3724,4853	16177	
3726,3499	16213	
3728,2139	15999	
3730,0774	16325	
3731,9403	16191	
3733,8026	16322	
3735,6644	16420	
3737,5256	16425	
3739,3862	16319	
3741,2463	16300	
3743,1059	16313	
3744,9648	16248	
3746,8232	16232	
3748,6811	16202	
3750,5384	16109	
3752,3952	16156	
3754,2513	16184	
3756,107	16136	
3757,962	16135	
3759,8166	16156	
3761,6705	16142	
3763,5239	16231	
3765,3768	16146	
3767,2291	16166	
3769,0808	16135	
3770,932	16231	
3772,7827	16096	
3774,6328	16042	
3776,4823	16026	
3778,3313	16138	
3780,1797	16074	
3782,0276	16013	
3783,8749	16136	
3785,7217	16119	
3787,568	16096	
3789,4137	15965	
3791,2588	16043	
3793,1034	16042	
3794,9474	16140	
3796,7909	16022	
3798,6339	16074	
3800,4763	16070	
3802,3182	16087	
3804,1595	15986	
3806,0002	16039	
3807,8405	15969	
3809,6801	16123	
3811,5193	15885	
3813,3579	16027	
3815,1959	15999	
3817,0334	15866	
3818,8704	16007	
3820,7068	15996	
3822,5427	15883	
3824,3781	15987	
3826,2129	15933	
3828,0472	15939	
3829,8809	15929	
